16.9162 	EXP 	study_indoor_selected: opacity = 1
16.9208 	EXP 	study_indoor_selected: opacity = 1
16.9253 	EXP 	study_indoor_selected: opacity = 1
16.9298 	EXP 	study_indoor_selected: opacity = 1
16.9344 	EXP 	study_indoor_selected: opacity = 1
16.9389 	EXP 	study_indoor_selected: opacity = 1
16.9434 	EXP 	study_indoor_selected: opacity = 1
16.9479 	EXP 	study_indoor_selected: opacity = 1
16.9524 	EXP 	study_indoor_selected: opacity = 1
16.9569 	EXP 	study_indoor_selected: opacity = 1
16.9615 	EXP 	study_indoor_selected: opacity = 1
16.9665 	EXP 	study_indoor_selected: opacity = 1
16.9711 	EXP 	study_indoor_selected: opacity = 1
16.9757 	EXP 	study_indoor_selected: opacity = 1
16.9801 	EXP 	study_indoor_selected: opacity = 1
16.9847 	EXP 	study_indoor_selected: opacity = 1
16.9892 	EXP 	study_indoor_selected: opacity = 1
16.9937 	EXP 	study_indoor_selected: opacity = 1
16.9982 	EXP 	study_indoor_selected: opacity = 1
17.0027 	EXP 	study_indoor_selected: opacity = 1
17.0073 	EXP 	study_indoor_selected: opacity = 1
17.0119 	EXP 	study_indoor_selected: opacity = 1
17.0166 	EXP 	study_indoor_selected: opacity = 1
17.0212 	EXP 	study_indoor_selected: opacity = 1
17.0258 	EXP 	study_indoor_selected: opacity = 1
17.0303 	EXP 	study_indoor_selected: opacity = 1
17.0349 	EXP 	study_indoor_selected: opacity = 1
17.0394 	EXP 	study_indoor_selected: opacity = 1
17.0440 	EXP 	study_indoor_selected: opacity = 1
17.0485 	EXP 	study_indoor_selected: opacity = 1
17.0531 	EXP 	study_indoor_selected: opacity = 1
17.0576 	EXP 	study_indoor_selected: opacity = 1
17.0622 	EXP 	study_indoor_selected: opacity = 1
17.0669 	EXP 	study_indoor_selected: opacity = 1
17.0716 	EXP 	study_indoor_selected: opacity = 1
17.0763 	EXP 	study_indoor_selected: opacity = 1
17.0808 	EXP 	study_indoor_selected: opacity = 1
17.0854 	EXP 	study_indoor_selected: opacity = 1
17.0899 	EXP 	study_indoor_selected: opacity = 1
17.0945 	EXP 	study_indoor_selected: opacity = 1
17.0990 	EXP 	study_indoor_selected: opacity = 1
17.1036 	EXP 	study_indoor_selected: opacity = 1
17.1082 	EXP 	study_indoor_selected: opacity = 1
17.1127 	EXP 	study_indoor_selected: opacity = 1
17.1173 	EXP 	study_indoor_selected: opacity = 1
17.1218 	EXP 	study_indoor_selected: opacity = 1
17.1263 	EXP 	study_indoor_selected: opacity = 1
17.1308 	EXP 	study_indoor_selected: opacity = 1
17.1353 	EXP 	study_indoor_selected: opacity = 1
17.1399 	EXP 	study_indoor_selected: opacity = 1
17.1444 	EXP 	study_indoor_selected: opacity = 1
17.1489 	EXP 	study_indoor_selected: opacity = 1
17.1535 	EXP 	study_indoor_selected: opacity = 1
17.1580 	EXP 	study_indoor_selected: opacity = 1
17.1625 	EXP 	study_indoor_selected: opacity = 1
17.1671 	EXP 	study_indoor_selected: opacity = 1
17.1717 	EXP 	study_indoor_selected: opacity = 1
17.1762 	EXP 	study_indoor_selected: opacity = 1
17.1807 	EXP 	study_indoor_selected: opacity = 1
17.1852 	EXP 	study_indoor_selected: opacity = 1
17.1897 	EXP 	study_indoor_selected: opacity = 1
17.1943 	EXP 	study_indoor_selected: opacity = 1
17.1988 	EXP 	study_indoor_selected: opacity = 1
17.2033 	EXP 	study_indoor_selected: opacity = 1
17.2079 	EXP 	study_indoor_selected: opacity = 1
17.2124 	EXP 	study_indoor_selected: opacity = 1
17.2169 	EXP 	study_indoor_selected: opacity = 1
17.2215 	EXP 	study_indoor_selected: opacity = 1
