imgA,imgB,rating,condition,session_id
2_022a.jpg,2_022b.jpg,2,LSim,3
1_041a.jpg,1_041b.jpg,5,Targ,4
1_002a.jpg,1_002b.jpg,5,Targ,4
1_134a.jpg,1_134b.jpg,2,Targ,1
3_053a.jpg,3_053b.jpg,3,Targ,1
3_135a.jpg,3_135b.jpg,3,Targ,5
4_094a.jpg,4_094b.jpg,3,HSim,2
4_113a.jpg,4_113b.jpg,5,Targ,3
1_030a.jpg,1_030b.jpg,1,Targ,5
5_137a.jpg,5_137b.jpg,4,Foil,3
2_133a.jpg,2_133b.jpg,3,HSim,2
6_133a.jpg,6_133b.jpg,4,HSim,4
6_028a.jpg,6_028b.jpg,1,Targ,1
5_163a.jpg,5_163b.jpg,2,LSim,5
1_122a.jpg,1_122b.jpg,2,Targ,2
6_152a.jpg,6_152b.jpg,2,Foil,1
2_056a.jpg,2_056b.jpg,3,Targ,2
4_141a.jpg,4_141b.jpg,3,Targ,1
5_123a.jpg,5_123b.jpg,2,LSim,2
2_165a.jpg,2_165b.jpg,3,Targ,5
1_161a.jpg,1_161b.jpg,4,HSim,1
E_101a.jpg,E_101b.jpg,5,Targ,5
5_069a.jpg,5_069b.jpg,1,Targ,1
4_186a.jpg,4_186b.jpg,1,Targ,4
E_033a.jpg,E_033b.jpg,3,Targ,5
3_040a.jpg,3_040b.jpg,2,Foil,4
6_119a.jpg,6_119b.jpg,4,HSim,2
3_149a.jpg,3_149b.jpg,5,Targ,2
1_166a.jpg,1_166b.jpg,1,Targ,2
5_104a.jpg,5_104b.jpg,4,Foil,1
3_081a.jpg,3_081b.jpg,1,LSim,1
2_054a.jpg,2_054b.jpg,3,HSim,4
1_064a.jpg,1_064b.jpg,2,Targ,4
D_133a.jpg,D_133b.jpg,5,Targ,5
5_144a.jpg,5_144b.jpg,3,Targ,5
1_143a.jpg,1_143b.jpg,4,Targ,1
E_139a.jpg,E_139b.jpg,3,Targ,5
F_038a.jpg,F_038b.jpg,2,LSim,1
C_037a.jpg,C_037b.jpg,3,Targ,4
3_035a.jpg,3_035b.jpg,5,Targ,3
3_087a.jpg,3_087b.jpg,3,Targ,5
2_119a.jpg,2_119b.jpg,5,Targ,1
D_042a.jpg,D_042b.jpg,3,Foil,5
5_152a.jpg,5_152b.jpg,3,Targ,2
2_103a.jpg,2_103b.jpg,5,Foil,4
3_077a.jpg,3_077b.jpg,2,LSim,3
F_135a.jpg,F_135b.jpg,5,Targ,2
3_191a.jpg,3_191b.jpg,3,Foil,3
1_137a.jpg,1_137b.jpg,2,Foil,3
5_011a.jpg,5_011b.jpg,3,HSim,5
E_022a.jpg,E_022b.jpg,3,HSim,5
6_075a.jpg,6_075b.jpg,1,LSim,2
3_166a.jpg,3_166b.jpg,2,Foil,3
2_102a.jpg,2_102b.jpg,5,Targ,3
6_110a.jpg,6_110b.jpg,5,Targ,2
1_112a.jpg,1_112b.jpg,5,Targ,5
2_028a.jpg,2_028b.jpg,2,Foil,5
5_186a.jpg,5_186b.jpg,3,HSim,4
5_042a.jpg,5_042b.jpg,3,HSim,3
6_024a.jpg,6_024b.jpg,5,Targ,4
6_062a.jpg,6_062b.jpg,1,Targ,1
1_062a.jpg,1_062b.jpg,2,Targ,4
E_112a.jpg,E_112b.jpg,1,LSim,5
C_069a.jpg,C_069b.jpg,1,Targ,2
5_133a.jpg,5_133b.jpg,2,Foil,5
5_099a.jpg,5_099b.jpg,5,Targ,1
3_159a.jpg,3_159b.jpg,5,Targ,1
3_134a.jpg,3_134b.jpg,4,Foil,3
5_157a.jpg,5_157b.jpg,1,Foil,5
4_164a.jpg,4_164b.jpg,1,Foil,1
C_171a.jpg,C_171b.jpg,4,HSim,4
1_036a.jpg,1_036b.jpg,4,HSim,2
1_116a.jpg,1_116b.jpg,4,Targ,1
1_130a.jpg,1_130b.jpg,3,HSim,4
2_058a.jpg,2_058b.jpg,4,HSim,5
6_003a.jpg,6_003b.jpg,1,LSim,5
2_065a.jpg,2_065b.jpg,2,Foil,4
F_025a.jpg,F_025b.jpg,3,Targ,3
1_144a.jpg,1_144b.jpg,3,HSim,3
5_172a.jpg,5_172b.jpg,4,Targ,1
3_015a.jpg,3_015b.jpg,3,HSim,4
6_031a.jpg,6_031b.jpg,1,LSim,5
2_069a.jpg,2_069b.jpg,1,Targ,3
2_151a.jpg,2_151b.jpg,4,Foil,4
3_058a.jpg,3_058b.jpg,1,Targ,3
6_132a.jpg,6_132b.jpg,5,Foil,1
5_063a.jpg,5_063b.jpg,3,Targ,1
C_131a.jpg,C_131b.jpg,2,Foil,1
